YSAMP_N,NEW_SAMP,MA_ID,WATER,SITE_N,,DATE_SET,DATE_COL,SEASON,DAY_N,MONTH,YEAR,DSAMP_N,TIME_START,TIME_END,GEAR,GEAR_CODE,GEAR_CODE2,EFFORT,EFFORT_UNIT,NET_N,NET_LEN,NET_HGT,TEMP_SAMP,CONDUCTIVITY,DEPTH,DEPTH_MAX,DEPTH_MIN,CL_COVER,DRIVER,CREW,NUMBER_ANGLER+AC:AGS,ANGLER_NAMES,ANGLER_HOURS,ANGLER_TRIPS,ANGLER_LOC,PROJECT,COMMENTS,SHB_N,REACH_LENGTH_M,PASS
MWT.PRL.2021.078,MWT.PRL.2021.075,SAMP 422,PRL,2B,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,17:00,9:06,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.079,MWT.PRL.2021.076,SAMP 423,PRL,2B,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,17:00,9:06,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.080,MWT.PRL.2021.077,SAMP 424,PRL,2C,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,17:00,9:20,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.081,MWT.PRL.2021.078,SAMP 425,PRL,2C,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,17:00,9:20,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.082,MWT.PRL.2021.079,SAMP 426,PRL,3A,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,17:00,9:33,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.083,MWT.PRL.2021.080,SAMP 427,PRL,3A,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,17:00,9:33,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.084,MWT.PRL.2021.081,SAMP 428,PRL,3B,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,17:00,9:58,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.085,MWT.PRL.2021.082,SAMP 429,PRL,3B,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,17:00,9:58,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.067,MWT.PRL.2021.083,SAMP 430,PRL,3C,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,17:00,11:00,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.068,MWT.PRL.2021.084,SAMP 431,PRL,3C,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,17:00,11:00,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.069,MWT.PRL.2021.085,SAMP 432,PRL,1B,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,17:00,11:18,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.070,MWT.PRL.2021.086,SAMP 433,PRL,1B,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,17:00,11:18,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.071,MWT.PRL.2021.087,SAMP 434,PRL,1A,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,17:00,11:53,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.101,MWT.PRL.2021.088,SAMP 450,PRL,2A,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,8:36,9:38,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.102,MWT.PRL.2021.089,SAMP 451,PRL,2A,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,8:36,9:38,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.103,MWT.PRL.2021.090,SAMP 452,PRL,2B,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,9:06,9:43,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.104,MWT.PRL.2021.091,SAMP 453,PRL,2B,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,9:06,9:43,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.086,MWT.PRL.2021.092,SAMP 435,PRL,2C,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,9:20,9:46,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.087,MWT.PRL.2021.093,SAMP 436,PRL,2C,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,9:20,9:46,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.088,MWT.PRL.2021.094,SAMP 437,PRL,3A,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,9:33,9:58,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.089,MWT.PRL.2021.095,SAMP 438,PRL,3A,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,9:33,9:58,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.095,MWT.PRL.2021.096,SAMP 439,PRL,3B,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,9:58,10:12,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.096,MWT.PRL.2021.097,SAMP 440,PRL,3B,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,9:58,10:12,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.090,MWT.PRL.2021.098,SAMP 441,PRL,3C,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,11:00,10:23,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.091,MWT.PRL.2021.099,SAMP 442,PRL,3C,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,11:00,10:23,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.092,MWT.PRL.2021.100,SAMP 445,PRL,1A,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,11:53,12:10,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.093,MWT.PRL.2021.101,SAMP 446,PRL,1C,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,8:25,12:16,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.094,MWT.PRL.2021.102,SAMP 447,PRL,1C,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,8:25,12:16,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.097,MWT.PRL.2021.103,SAMP 448,PRL,1B,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,11:18,12:20,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.098,MWT.PRL.2021.104,SAMP 449,PRL,1B,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,11:18,12:20,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.099,MWT.PRL.2021.105,SAMP 443,PRL,1B,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,8:22,12:25,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.100,MWT.PRL.2021.106,SAMP 444,PRL,1B,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,8:22,12:25,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.121,MWT.PRL.2021.107,SAMP 454,PRL,1B,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,12:20,12:57,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.122,MWT.PRL.2021.108,SAMP 455,PRL,1B,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,12:20,12:57,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.105,MWT.PRL.2021.109,SAMP 456,PRL,1B,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,12:20,13:01,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.106,MWT.PRL.2021.110,SAMP 457,PRL,1B,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,12:20,13:01,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.107,MWT.PRL.2021.111,SAMP 458,PRL,1C,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,12:16,13:03,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.108,MWT.PRL.2021.112,SAMP 459,PRL,1C,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,12:16,13:03,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.109,MWT.PRL.2021.113,SAMP 460,PRL,2A,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,9:38,13:13,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.110,MWT.PRL.2021.114,SAMP 461,PRL,2A,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,9:38,13:13,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.111,MWT.PRL.2021.115,SAMP 462,PRL,2B,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,9:43,13:18,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.112,MWT.PRL.2021.116,SAMP 463,PRL,2B,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,9:43,13:18,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.113,MWT.PRL.2021.117,SAMP 464,PRL,2C,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,9:46,13:23,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.114,MWT.PRL.2021.118,SAMP 465,PRL,2C,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,9:46,13:23,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.115,MWT.PRL.2021.119,SAMP 466,PRL,3C,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,10:23,13:33,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.116,MWT.PRL.2021.120,SAMP 467,PRL,3C,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,10:23,13:33,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.117,MWT.PRL.2021.121,SAMP 468,PRL,3B,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,10:12,13:38,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.118,MWT.PRL.2021.122,SAMP 469,PRL,3B,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,10:12,13:38,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.119,MWT.PRL.2021.123,SAMP 470,PRL,3A,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,9:58,13:44,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.120,MWT.PRL.2021.124,SAMP 471,PRL,3A,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,9:58,13:44,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.123,MWT.PRL.2021.125,SAMP 472,PRL,1A,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,13:00,17:10,MWT,MESH,PETE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.124,MWT.PRL.2021.126,SAMP 473,PRL,1A,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,13:00,17:11,MWT,MESH,PETE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.125,MWT.PRL.2021.127,SAMP 474,PRL,3B,,10/8/2021,10/9/2021,FALL,NA,NA,2021,NA,17:00,17:00,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.126,MWT.PRL.2021.128,SAMP 475,PRL,3B,,10/8/2021,10/9/2021,FALL,NA,NA,2021,NA,17:00,17:00,MWT,METAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.127,MWT.PRL.2021.129,SAMP 476,PRL,3B,,10/8/2021,10/9/2021,FALL,NA,NA,2021,NA,17:00,17:00,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.128,MWT.PRL.2021.130,SAMP 477,PRL,3B,,10/8/2021,10/9/2021,FALL,NA,NA,2021,NA,17:00,17:00,MWT,METAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.129,MWT.PRL.2021.131,SAMP 478,PRL,1B,,10/8/2021,10/9/2021,FALL,NA,NA,2021,NA,17:00,17:00,MWT,METAL,DOCK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.130,MWT.PRL.2021.132,SAMP 479,PRL,3B,,10/8/2021,10/9/2021,FALL,NA,NA,2021,NA,17:00,17:00,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.131,MWT.PRL.2021.133,SAMP 480,PRL,3B,,10/8/2021,10/9/2021,FALL,NA,NA,2021,NA,17:00,17:00,MWT,METAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.132,MWT.PRL.2021.134,SAMP 481,PRL,3B,,10/9/2021,10/10/2021,FALL,NA,NA,2021,NA,17:00,17:00,MWT,METAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.133,MWT.PRL.2021.135,SAMP 482,PRL,3B,,10/9/2021,10/10/2021,FALL,NA,NA,2021,NA,17:00,17:00,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.134,MWT.PRL.2021.136,SAMP 483,PRL,3B,,10/9/2021,10/10/2021,FALL,NA,NA,2021,NA,17:00,17:00,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.135,MWT.PRL.2021.137,SAMP 484,PRL,3B,,10/9/2021,10/10/2021,FALL,NA,NA,2021,NA,17:00,17:00,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.136,MWT.PRL.2021.138,SAMP 485,PRL,3B,,10/9/2021,10/10/2021,FALL,NA,NA,2021,NA,17:00,17:00,MWT,METAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.137,MWT.PRL.2021.139,SAMP 486,PRL,3B,,10/9/2021,10/10/2021,FALL,NA,NA,2021,NA,17:00,17:00,MWT,METAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.138,MWT.PRL.2021.140,SAMP 487,PRL,1B,,10/9/2021,10/10/2021,FALL,NA,NA,2021,NA,17:00,17:00,MWT,METAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.139,MWT.PRL.2021.141,SAMP 488,PRL,3B,,10/10/2021,10/11/2021,FALL,NA,NA,2021,NA,17:00,17:00,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.140,MWT.PRL.2021.142,SAMP 489,PRL,3B,,10/10/2021,10/11/2021,FALL,NA,NA,2021,NA,17:00,17:00,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.141,MWT.PRL.2021.143,SAMP 490,PRL,3B,,10/10/2021,10/11/2021,FALL,NA,NA,2021,NA,17:00,17:00,MWT,METAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.142,MWT.PRL.2021.144,SAMP 491,PRL,3B,,10/10/2021,10/11/2021,FALL,NA,NA,2021,NA,17:00,17:00,MWT,METAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.143,MWT.PRL.2021.145,SAMP 492,PRL,3B,,10/10/2021,10/11/2021,FALL,NA,NA,2021,NA,17:00,17:00,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.PRL.2021.144,MWT.PRL.2021.146,SAMP 493,PRL,3B,,10/10/2021,10/11/2021,FALL,NA,NA,2021,NA,17:00,17:00,MWT,METAL,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.001,MWT.COM.2021.001,SAMP 505,COM,1,,6/23/2021,6/23/2021,SUMMER,NA,NA,2021,NA,17:00,17:30,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.001A,MWT.COM.2021.002,SAMP 494,COM,1,,6/23/2021,6/24/2021,SUMMER,NA,NA,2021,NA,17:00,20:02,MWT,MMT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.002,MWT.COM.2021.003,SAMP 495,COM,1,,6/23/2021,6/24/2021,SUMMER,NA,NA,2021,NA,17:00,20:02,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.003,MWT.COM.2021.004,SAMP 496,COM,1,,6/23/2021,6/24/2021,SUMMER,NA,NA,2021,NA,17:00,20:06,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.004,MWT.COM.2021.005,SAMP 497,COM,1,,6/23/2021,6/24/2021,SUMMER,NA,NA,2021,NA,17:00,20:07,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.005,MWT.COM.2021.006,SAMP 498,COM,1,,6/23/2021,6/24/2021,SUMMER,NA,NA,2021,NA,17:00,20:12,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.006,MWT.COM.2021.007,SAMP 499,COM,1,,6/23/2021,6/24/2021,SUMMER,NA,NA,2021,NA,17:00,20:19,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.007,MWT.COM.2021.008,SAMP 500,COM,1,,6/23/2021,6/24/2021,SUMMER,NA,NA,2021,NA,17:00,20:20,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.008,MWT.COM.2021.009,SAMP 501,COM,2,,6/23/2021,6/24/2021,SUMMER,NA,NA,2021,NA,17:00,20:21,MWT,MMT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.009,MWT.COM.2021.010,SAMP 502,COM,2,,6/23/2021,6/24/2021,SUMMER,NA,NA,2021,NA,17:00,20:24,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.010,MWT.COM.2021.011,SAMP 503,COM,2,,6/23/2021,6/24/2021,SUMMER,NA,NA,2021,NA,17:00,20:27,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.011,MWT.COM.2021.012,SAMP 504,COM,2,,6/23/2021,6/24/2021,SUMMER,NA,NA,2021,NA,17:00,20:29,MWT,MMT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.012,MWT.COM.2021.013,SAMP 506,COM,1B,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,12:00,14:40,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.013,MWT.COM.2021.014,SAMP 507,COM,1B,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,12:00,14:40,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.014,MWT.COM.2021.015,SAMP 508,COM,1C,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,12:00,14:53,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.015,MWT.COM.2021.016,SAMP 509,COM,1C,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,12:00,14:53,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
